# time: Gyr
# x,y,z: kpc
# vx,vy,vz: km/s
# t x y z vx vy vz
  1.7800	124.7167	103.2976	131.1355	175.7013	-19.0580	 81.0521
  1.7900	126.5083	103.0995	131.9597	174.9194	-19.7004	 80.2304
  1.8000	128.2920	102.8950	132.7755	174.1408	-20.3298	 79.4188
  1.8100	130.0678	102.6840	133.5831	173.3657	-20.9466	 78.6171
  1.8200	131.8356	102.4669	134.3825	172.5941	-21.5510	 77.8250
  1.8300	133.5956	102.2436	135.1738	171.8260	-22.1434	 77.0424
  1.8400	135.3478	102.0143	135.9573	171.0614	-22.7241	 76.2691
  1.8500	137.0921	101.7792	136.7328	170.3004	-23.2933	 75.5050
  1.8600	138.8287	101.5383	137.5006	169.5431	-23.8514	 74.7499
  1.8700	140.5576	101.2917	138.2608	168.7893	-24.3986	 74.0035
  1.8800	142.2788	101.0396	139.0133	168.0392	-24.9352	 73.2659
  1.8900	143.9924	100.7821	139.7584	167.2927	-25.4615	 72.5367
  1.9000	145.6983	100.5192	140.4960	166.5499	-25.9777	 71.8159
  1.9100	147.3967	100.2512	141.2263	165.8108	-26.4840	 71.1032
  1.9200	149.0875	 99.9780	141.9494	165.0753	-26.9807	 70.3987
  1.9300	150.7708	 99.6997	142.6653	164.3435	-27.4680	 69.7020
  1.9400	152.4467	 99.4166	143.3741	163.6154	-27.9461	 69.0130
  1.9500	154.1151	 99.1286	144.0760	162.8909	-28.4153	 68.3317
  1.9600	155.7762	 98.8358	144.7709	162.1702	-28.8758	 67.6579
  1.9700	157.4299	 98.5384	145.4589	161.4530	-29.3277	 66.9915
  1.9800	159.0763	 98.2364	146.1402	160.7396	-29.7712	 66.3322
  1.9900	160.7154	 97.9299	146.8148	160.0298	-30.2066	 65.6801
  2.0000	162.3473	 97.6190	147.4828	159.3236	-30.6341	 65.0349
  2.0100	163.9720	 97.3038	148.1442	158.6210	-31.0538	 64.3966
  2.0200	165.5896	 96.9843	148.7991	157.9221	-31.4658	 63.7650
  2.0300	167.2000	 96.6606	149.4475	157.2267	-31.8704	 63.1401
  2.0400	168.8033	 96.3329	150.0897	156.5349	-32.2678	 62.5217
  2.0500	170.3996	 96.0011	150.7255	155.8467	-32.6580	 61.9096
  2.0600	171.9888	 95.6654	151.3551	155.1620	-33.0413	 61.3039
  2.0700	173.5711	 95.3258	151.9786	154.4809	-33.4178	 60.7043
  2.0800	175.1464	 94.9824	152.5960	153.8032	-33.7876	 60.1108
  2.0900	176.7149	 94.6352	153.2073	153.1291	-34.1509	 59.5233
  2.1000	178.2764	 94.2844	153.8127	152.4584	-34.5078	 58.9417
  2.1100	179.8311	 93.9299	154.4121	151.7911	-34.8585	 58.3658
  2.1200	181.3790	 93.5719	155.0057	151.1273	-35.2031	 57.7957
  2.1300	182.9202	 93.2104	155.5935	150.4669	-35.5417	 57.2311
  2.1400	184.4546	 92.8455	156.1755	149.8099	-35.8744	 56.6721
  2.1500	185.9823	 92.4771	156.7519	149.1562	-36.2015	 56.1184
  2.1600	187.5034	 92.1055	157.3226	148.5059	-36.5229	 55.5701
  2.1700	189.0178	 91.7306	157.8878	147.8589	-36.8388	 55.0270
  2.1800	190.5256	 91.3526	158.4474	147.2151	-37.1493	 54.4891
  2.1900	192.0269	 90.9713	159.0015	146.5747	-37.4545	 53.9562
  2.2000	193.5216	 90.5870	159.5503	145.9374	-37.7546	 53.4284
  2.2100	195.0099	 90.1997	160.0936	145.3034	-38.0496	 52.9055
  2.2200	196.4916	 89.8093	160.6317	144.6726	-38.3397	 52.3874
  2.2300	197.9670	 89.4160	161.1645	144.0449	-38.6249	 51.8740
  2.2400	199.4359	 89.0198	161.6920	143.4204	-38.9053	 51.3654
  2.2500	200.8985	 88.6208	162.2144	142.7990	-39.1810	 50.8613
  2.2600	202.3548	 88.2190	162.7316	142.1807	-39.4521	 50.3619
  2.2700	203.8047	 87.8144	163.2438	141.5655	-39.7188	 49.8669
  2.2800	205.2484	 87.4072	163.7509	140.9533	-39.9810	 49.3763
  2.2900	206.6858	 86.9973	164.2531	140.3442	-40.2389	 48.8900
  2.3000	208.1170	 86.5847	164.7503	139.7380	-40.4926	 48.4080
  2.3100	209.5421	 86.1696	165.2426	139.1348	-40.7421	 47.9303
  2.3200	210.9610	 85.7520	165.7300	138.5345	-40.9875	 47.4567
  2.3300	212.3737	 85.3318	166.2126	137.9372	-41.2289	 46.9871
  2.3400	213.7804	 84.9093	166.6904	137.3427	-41.4664	 46.5216
  2.3500	215.1810	 84.4843	167.1635	136.7511	-41.7000	 46.0601
  2.3600	216.5756	 84.0569	167.6319	136.1624	-41.9298	 45.6025
  2.3700	217.9642	 83.6273	168.0957	135.5765	-42.1559	 45.1487
  2.3800	219.3468	 83.1953	168.5548	134.9933	-42.3784	 44.6988
  2.3900	220.7235	 82.7611	169.0093	134.4130	-42.5972	 44.2525
  2.4000	222.0942	 82.3246	169.4593	133.8354	-42.8126	 43.8100
  2.4100	223.4591	 81.8860	169.9048	133.2605	-43.0244	 43.3711
  2.4200	224.8181	 81.4452	170.3458	132.6883	-43.2329	 42.9358
  2.4300	226.1713	 81.0023	170.7824	132.1188	-43.4381	 42.5040
  2.4400	227.5186	 80.5574	171.2146	131.5520	-43.6399	 42.0757
  2.4500	228.8602	 80.1103	171.6425	130.9877	-43.8385	 41.6508
  2.4600	230.1960	 79.6613	172.0660	130.4261	-44.0340	 41.2294
  2.4700	231.5261	 79.2103	172.4852	129.8671	-44.2264	 40.8112
  2.4800	232.8505	 78.7573	172.9002	129.3106	-44.4157	 40.3964
  2.4900	234.1692	 78.3025	173.3110	128.7567	-44.6020	 39.9848
  2.5000	235.4823	 77.8457	173.7175	128.2053	-44.7853	 39.5764
  2.5100	236.7898	 77.3871	174.1199	127.6563	-44.9657	 39.1712
  2.5200	238.0916	 76.9266	174.5182	127.1099	-45.1433	 38.7691
  2.5300	239.3879	 76.4644	174.9124	126.5658	-45.3181	 38.3701
  2.5400	240.6786	 76.0003	175.3025	126.0242	-45.4901	 37.9741
  2.5500	241.9639	 75.5346	175.6886	125.4851	-45.6594	 37.5811
  2.5600	243.2436	 75.0671	176.0707	124.9482	-45.8260	 37.1911
  2.5700	244.5178	 74.5979	176.4488	124.4138	-45.9900	 36.8039
  2.5800	245.7866	 74.1270	176.8229	123.8817	-46.1514	 36.4197
  2.5900	247.0500	 73.6546	177.1932	123.3519	-46.3102	 36.0383
  2.6000	248.3079	 73.1805	177.5596	122.8244	-46.4666	 35.6597
  2.6100	249.5605	 72.7048	177.9221	122.2992	-46.6205	 35.2839
  2.6200	250.8077	 72.2276	178.2808	121.7762	-46.7720	 34.9107
  2.6300	252.0496	 71.7488	178.6357	121.2555	-46.9211	 34.5403
  2.6400	253.2862	 71.2685	178.9868	120.7370	-47.0678	 34.1726
  2.6500	254.5175	 70.7867	179.3342	120.2207	-47.2123	 33.8075
  2.6600	255.7435	 70.3035	179.6779	119.7065	-47.3544	 33.4449
  2.6700	256.9643	 69.8188	180.0178	119.1945	-47.4943	 33.0850
  2.6800	258.1799	 69.3327	180.3541	118.6847	-47.6321	 32.7275
  2.6900	259.3902	 68.8452	180.6868	118.1769	-47.7676	 32.3726
  2.7000	260.5954	 68.3564	181.0158	117.6713	-47.9010	 32.0201
  2.7100	261.7954	 67.8661	181.3413	117.1677	-48.0323	 31.6701
  2.7200	262.9903	 67.3746	181.6632	116.6662	-48.1616	 31.3224
  2.7300	264.1801	 66.8817	181.9815	116.1668	-48.2888	 30.9772
  2.7400	265.3648	 66.3876	182.2964	115.6693	-48.4140	 30.6342
  2.7500	266.5444	 65.8922	182.6077	115.1739	-48.5372	 30.2936
  2.7600	267.7190	 65.3955	182.9156	114.6805	-48.6584	 29.9553
  2.7700	268.8885	 64.8976	183.2200	114.1890	-48.7778	 29.6193
  2.7800	270.0530	 64.3985	183.5210	113.6995	-48.8952	 29.2855
  2.7900	271.2125	 63.8982	183.8186	113.2119	-49.0108	 28.9539
  2.8000	272.3671	 63.3967	184.1128	112.7262	-49.1245	 28.6244
  2.8100	273.5166	 62.8941	184.4037	112.2425	-49.2364	 28.2972
  2.8200	274.6613	 62.3903	184.6912	111.7606	-49.3466	 27.9720
  2.8300	275.8010	 61.8855	184.9755	111.2806	-49.4549	 27.6490
  2.8400	276.9359	 61.3795	185.2564	110.8024	-49.5616	 27.3281
  2.8500	278.0659	 60.8724	185.5341	110.3261	-49.6665	 27.0092
  2.8600	279.1910	 60.3643	185.8085	109.8515	-49.7697	 26.6923
  2.8700	280.3112	 59.8551	186.0797	109.3788	-49.8713	 26.3775
  2.8800	281.4267	 59.3449	186.3476	108.9079	-49.9712	 26.0646
  2.8900	282.5373	 58.8337	186.6124	108.4387	-50.0696	 25.7537
  2.9000	283.6432	 58.3215	186.8741	107.9713	-50.1663	 25.4447
  2.9100	284.7443	 57.8083	187.1325	107.5056	-50.2614	 25.1377
  2.9200	285.8406	 57.2942	187.3879	107.0417	-50.3550	 24.8325
  2.9300	286.9322	 56.7791	187.6401	106.5794	-50.4471	 24.5292
  2.9400	288.0191	 56.2631	187.8893	106.1189	-50.5376	 24.2278
  2.9500	289.1013	 55.7461	188.1353	105.6600	-50.6267	 23.9282
  2.9600	290.1788	 55.2283	188.3784	105.2028	-50.7143	 23.6305
  2.9700	291.2516	 54.7095	188.6184	104.7472	-50.8004	 23.3345
  2.9800	292.3198	 54.1899	188.8553	104.2933	-50.8851	 23.0403
  2.9900	293.3834	 53.6694	189.0893	103.8410	-50.9684	 22.7478
  3.0000	294.4423	 53.1481	189.3203	103.3903	-51.0503	 22.4571
  3.0100	295.4967	 52.6260	189.5483	102.9412	-51.1308	 22.1681
  3.0200	296.5465	 52.1030	189.7734	102.4937	-51.2100	 21.8808
  3.0300	297.5917	 51.5793	189.9956	102.0477	-51.2878	 21.5951
  3.0400	298.6323	 51.0547	190.2149	101.6033	-51.3643	 21.3112
  3.0500	299.6685	 50.5294	190.4312	101.1604	-51.4395	 21.0288
  3.0600	300.7001	 50.0033	190.6447	100.7190	-51.5134	 20.7481
  3.0700	301.7272	 49.4764	190.8553	100.2792	-51.5861	 20.4690
  3.0800	302.7498	 48.9489	191.0631	 99.8408	-51.6574	 20.1915
  3.0900	303.7679	 48.4206	191.2680	 99.4039	-51.7276	 19.9156
  3.1000	304.7816	 47.8916	191.4702	 98.9685	-51.7965	 19.6412
  3.1100	305.7908	 47.3619	191.6695	 98.5346	-51.8642	 19.3684
  3.1200	306.7957	 46.8315	191.8661	 98.1021	-51.9307	 19.0971
  3.1300	307.7961	 46.3004	192.0599	 97.6711	-51.9960	 18.8272
